Codigo do IBGE,UF,Nome da cidade
3535507,SP,PARAGUACU PAULISTA
3147303,MG,PARAISOPOLIS
2923605,BA,PARAMIRIM
5106307,MT,PARANATINGA
4314035,RS,PARECI NOVO
2107803,MA,PARNARAMA
3536307,SP,PATROCINIO PAULISTA
2207801,PI,PAULISTANA
2924058,BA,PE DE SERRA
1600154,AP,PEDRA BRANCA DO AMAPARI
3537156,SP,PEDRINHAS PAULISTA
3149408,MG,PEDRO TEIXEIRA
2108306,MA,PENALVA
3149903,MG,PERDOES
3150000,MG,PESCADOR
1505635,PA,PICARRA
5216908,GO,PILAR DE GOIAS
1717008,TO,PINDORAMA DO TOCANTINS
4314506,RS,PINHEIRO MACHADO
2924678,BA,PIRAI DO NORTE
3539103,SP,PIRAPORA DO BOM JESUS
4119657,PR,PITANGUEIRAS
4119806,PR,PLANALTO
2611200,PE,POCAO
2512002,PB,POCINHOS
4314753,RS,POCO DAS ANTAS
3540101,SP,PONGAI
1717800,TO,PONTE ALTA DO BOM JESUS
2410207,RN,PORTALEGRE
5106778,MT,PORTO ALEGRE DO NORTE
4315057,RS,PORTO MAUA
4120309,PR,PORTO VITORIA
2925501,BA,PRADO
2208601,PI,PRATA DO PIAUI
2925709,BA,PRESIDENTE JANIO QUADROS
2109270,MA,PRESIDENTE SARNEY
4120606,PR,PRUDENTOPOLIS
4120853,PR,QUATRO PONTES
4121109,PR,QUINTA DO SOL
2410504,RN,RAFAEL FERNANDES
1718501,TO,RECURSOLANDIA
3304201,RJ,RESENDE
2926202,BA,RIACHAO DAS NEVES
2805901,SE,RIACHUELO
3543006,SP,RIBEIRAO BRANCO
3154705,MG,RIBEIRAO VERMELHO
4122156,PR,RIO BONITO DO IGUACU
2926707,BA,RIO DE CONTAS
3544103,SP,RIO GRANDE DA SERRA
3155702,MG,RIO PIRACICABA
4315800,RS,ROCA SALES
1100288,RO,ROLIM DE MOURA
3156452,MG,ROSARIO DA LIMEIRA
4122701,PR,SABAUDIA
2513000,PB,SALGADINHO
3545159,SP,SALTINHO
4316501,RS,SALVADOR DO SUL
5219100,GO,SANTA BARBARA DE GOIAS
2927705,BA,SANTA CRUZ CABRALIA
2612505,PE,SANTA CRUZ DO CAPIBARIBE
4215554,SC,SANTA HELENA
1303601,AM,SANTA ISABEL DO RIO NEGRO
2612604,PE,SANTA MARIA DA BOA VISTA
2312205,CE,SANTA QUITERIA
3547502,SP,SANTA RITA DO PASSA QUATRO
3159704,MG,SANTA ROSA DA SERRA
3547205,SP,SANTANA DA PONTE PENSA
3158953,MG,SANTANA DO PARAISO
4215703,SC,SANTO AMARO DA IMPERATRIZ
2209401,PI,SANTO ANTONIO DE LISBOA
4124301,PR,SANTO ANTONIO DO PARAISO
3548401,SP,SANTOPOLIS DO AGUAPEI
3548708,SP,SAO BERNARDO DO CAMPO
3160900,MG,SAO BRAS DO SUACUI
3160959,MG,SAO DOMINGOS DAS DORES
5107859,MT,SAO FELIX DO ARAGUAIA
3161304,MG,SAO FRANCISCO DE SALES
1507458,PA,SAO GERALDO DO ARAGUAIA
4216305,SC,SAO JOAO BATISTA
5220009,GO,SAO JOAO D'ALIANCA
2312502,CE,SAO JOAO DO JAGUARIBE
2111102,MA,SAO JOAO DOS PATOS
3549409,SP,SAO JOAQUIM DA BARRA
3163003,MG,SAO JOSE DA SAFIRA
3163508,MG,SAO JOSE DO JACURI
3305158,RJ,SAO JOSE DO VALE DO RIO PRETO
5220108,GO,SAO LUIS DE MONTES BELOS
3550209,SP,SAO MIGUEL ARCANJO
5220264,GO,SAO MIGUEL DO PASSA QUATRO
3163904,MG,SAO PEDRO DA UNIAO
4319364,RS,SAO PEDRO DAS MISSOES
2210508,PI,SAO PEDRO DO PIAUI
1720259,TO,SAO SALVADOR DO TOCANTINS
2929503,BA,SAO SEBASTIAO DO PASSE
3165305,MG,SAO VICENTE DE MINAS
4320107,RS,SARANDI
2929909,BA,SEABRA
1200500,AC,SENA MADUREIRA
3551405,SP,SERRA AZUL
3166808,MG,SERRA DO SALITRE
3166956,MG,SERRANOPOLIS DE MINAS
4320578,RS,SETE DE SETEMBRO
1304005,AM,SILVES
4126603,PR,SIQUEIRA CAMPOS
4320800,RS,SOLEDADE
1720853,TO,SUCUPIRA
4320859,RS,TABAI
3552908,SP,TACIBA
4126678,PR,TAMARANA
2709004,AL,TANQUE D'ARCA
3168101,MG,TAPIRA
4321204,RS,TAQUARA
1200609,AC,TARAUACA
2931350,BA,TEIXEIRA DE FREITAS
5108055,MT,TERRA NOVA DO NORTE
4127601,PR,TIJUCAS DO SUL
2807402,SE,TOBIAS BARRETO
3554656,SP,TORRE DE PEDRA
4127858,PR,TRES BARRAS DO PARANA
3106200,MG,BELO HORIZONTE
5200050,GO,ABADIA DE GOIAS
4200051,SC,ABDON BATISTA
1200013,AC,ACRELANDIA
2600302,PE,AGRESTINA
3200169,ES,AGUA DOCE DO NORTE
3500550,SP,AGUAS DE SANTA BARBARA
5200258,GO,AGUAS LINDAS DE GOIAS
3200136,ES,AGUIA BRANCA
2500205,PB,AGUIAR
1700301,TO,AGUIARNOPOLIS
3101102,MG,AIMORES
2900603,BA,AIQUARA
2300408,CE,AIUABA
3101201,MG,AIURUOCA
4300208,RS,AJURICABA
3101300,MG,ALAGOA
2500304,PB,ALAGOA GRANDE
2500403,PB,ALAGOA NOVA
2500502,PB,ALAGOINHA
4100707,PR,ALTO PIQUIRI
3102100,MG,ALTO RIO DOCE
2200459,PI,ALVORADA DO GURGUEIA
2901106,BA,AMELIA RODRIGUES
1500701,PA,ANAJAS
2901304,BA,ANDARAI
2400802,RN,ANGICOS
2901601,BA,ANTAS
3103108,MG,ANTONIO PRADO DE MINAS
5201504,GO,APORE
2300903,CE,APUIARES
2902054,BA,ARACAS
2301208,CE,ARACOIABA
2100873,MA,ARAGUANA
3503000,SP,ARAMINA
4101655,PR,ARAPUA
4101705,PR,ARARUNA
3300225,RJ,AREAL
3104502,MG,ARINOS
3300258,RJ,ARRAIAL DO CABO
3504008,SP,ASSIS
3200706,ES,ATILIO VIVACQUA
2902401,BA,AURELINO LEAL
3504503,SP,AVARE
2501401,PB,BAIA DA TRAICAO
4212809,SC,BALNEARIO PICARRAS
1703057,TO,BANDEIRANTES DO TOCANTINS
2101509,MA,BARAO DE GRAJAU
3105608,MG,BARBACENA
2201176,PI,BARRA D'ALCANTARA
1703073,TO,BARRA DO OURO
2201309,PI,BARREIRAS DO PIAUI
3505807,SP,BASTOS
4102752,PR,BELA VISTA DA CAROBA
2502003,PB,BELEM DO BREJO DO CRUZ
4302055,RS,BENJAMIN CONSTANT DO SUL
3106655,MG,BERIZAL
3106903,MG,BICAS
4103024,PR,BOA ESPERANCA DO IGUACU
1300680,AM,BOA VISTA DO RAMOS
4302253,RS,BOA VISTA DO SUL
2602209,PE,BOM JARDIM
2903953,BA,BOM JESUS DA SERRA
2201919,PI,BOM PRINCIPIO DO PIAUI
3108255,MG,BONITO DE MINAS
4302501,RS,BOSSOROCA
5002308,MS,BRASILANDIA
2602506,PE,BREJINHO
1501758,PA,BREJO GRANDE DO ARAGUAIA
1200138,AC,BUJARI
5203962,GO,BURITINOPOLIS
3109303,MG,BURITIS
2904803,BA,CAATIBA
4302808,RS,CACAPAVA DO SUL
3102704,MG,CACHOEIRA DE PAJEU
5204250,GO,CACHOEIRA DOURADA
3109907,MG,CAETANOPOLIS
4303301,RS,CAIBATE
2503704,PB,CAJAZEIRAS
2905503,BA,CALDEIRAO GRANDE
4303608,RS,CAMBARA DO SUL
4303673,RS,CAMPESTRE DA SERRA
2905909,BA,CAMPO ALEGRE DE LOURDES
4203501,SC,CAMPO ERE
4218707,SC,TUBARAO
4322152,RS,TUNAS
3555109,SP,TUPI PAULISTA
2112506,MA,TUTOIA
3170206,MG,UBERLANDIA
2932457,BA,UMBURANAS
2709301,AL,UNIAO DOS PALMARES
3170503,MG,URUCANIA
2932804,BA,UTINGA
3556107,SP,VALENTIM GENTIL
3556503,SP,VARZEA PAULISTA
3171006,MG,VAZANTE
4322608,RS,VENANCIO AIRES
3171071,MG,VEREDINHA
4323101,RS,VICENTE DUTRA
5105507,MT,VILA BELA DA SANTISSIMA TRINDADE
3172004,MG,VISCONDE DO RIO BRANCO
2113009,MA,VITORINO FREIRE
4323804,RS,XANGRI-LA
5103403,MT,CUIABA
3111408,MG,CAMPO FLORIDO
1100700,RO,CAMPO NOVO DE RONDONIA
5102694,MT,CANABRAVA DO NORTE
2906501,BA,CANDEIAS
2801207,SE,CANINDE DE SAO FRANCISCO
4304622,RS,CAPAO BONITO DO SUL
4304630,RS,CAPAO DA CANOA
2102754,MA,CAPINZAL DO NORTE
1400209,RR,CARACARAI
2504074,PB,CARAUBAS
2202554,PI,CARIDADE DO PIAUI
3113909,MG,CARMO DA CACHOEIRA
3114006,MG,CARMO DA MATA
2603926,PE,CARNAUBEIRA DA PENHA
3115003,MG,CASCALHO RICO
2202604,PI,CASTELO DO PIAUI
2504306,PB,CATOLE DO ROCHA
5205208,GO,CATURAI
2103158,MA,CENTRO DO GUILHERME
2604403,PE,CHA DE ALEGRIA
5103007,MT,CHAPADA DOS GUIMARAES
3511706,SP,CHARQUEADA
4305447,RS,CHUVISCA
3511904,SP,CLEMENTINA
5103106,MT,COCALINHO
2702009,AL,COITE DO NOIA
2702108,AL,COLONIA LEOPOLDINA
1100064,RO,COLORADO DO OESTE
3116803,MG,COLUNA
1705557,TO,COMBINADO
3116902,MG,COMENDADOR GOMES
3117009,MG,COMERCINHO
5103304,MT,COMODORO
2504405,PB,CONCEICAO
3117108,MG,CONCEICAO DA APARECIDA
3201605,ES,CONCEICAO DA BARRA
3115201,MG,CONCEICAO DA BARRA DE MINAS
2908200,BA,CONCEICAO DA FEIRA
3117306,MG,CONCEICAO DAS ALAGOAS
3117207,MG,CONCEICAO DAS PEDRAS
3117405,MG,CONCEICAO DE IPANEMA
3301405,RJ,CONCEICAO DE MACABU
2908309,BA,CONCEICAO DO ALMEIDA
3513108,SP,CRAVINHOS
3120201,MG,CRISTAIS
2203107,PI,CRISTINO CASTRO
2504900,PB,CRUZ DO ESPIRITO SANTO
3120706,MG,CRUZEIRO DA FORTALEZA
3120839,MG,CUPARAQUE
2203255,PI,CURRALINHOS
4306304,RS,DAVID CANABARRO
3121407,MG,DESTERRO DE ENTRE RIOS
2203354,PI,DIRCEU ARCOVERDE
3514106,SP,DOIS CORREGOS
4306502,RS,DOM FELICIANO
4306700,RS,DONA FRANCISCA
3123502,MG,DOURADOQUARA
3301702,RJ,DUQUE DE CAXIAS
2910305,BA,ELISIO MEDRADO
3123809,MG,ENGENHEIRO NAVARRO
2900504,BA,ERICO CARDOSO
4107546,PR,ESPIGAO ALTO DO IGUACU
3124401,MG,ESPIRITO SANTO DO DOURADO
2702553,AL,ESTRELA DE ALAGOAS
5207501,GO,ESTRELA DO NORTE
4205308,SC,FAXINAL DOS GUEDES
2702702,AL,FELIZ DESERTO
2104081,MA,FERNANDO FALCAO
2910909,BA,FIRMINO ALVES
1503044,PA,FLORESTA DO ARAGUAIA
4205431,SC,FORMOSA DO SUL
4108304,PR,FOZ DO IGUACU
4108452,PR,FOZ DO JORDAO
4308508,RS,FREDERICO WESTPHALEN
3516507,SP,GABRIEL MONTEIRO
1503077,PA,GARRAFAO DO NORTE
2911303,BA,GENTIO DO OURO
5208608,GO,GOIANESIA
2404200,RN,GOIANINHA
5208806,GO,GOIANIRA
3127404,MG,GONCALVES
2104602,MA,GOVERNADOR EUGENIO BARROS
4309209,RS,GRAVATAI
4108908,PR,GUAIRACA
5209200,GO,GUAPO
2305100,CE,GUARAMIRANGA
5209408,GO,GUARANI DE GOIAS
3518206,SP,GUARARAPES
3518859,SP,GUATAPARA
4309555,RS,HARMONIA
4109658,PR,HONORIO SERPA
3519303,SP,IBATE
2912004,BA,IBIASSUCE
2912103,BA,IBICARAI
2912400,BA,IBIPEBA
3519501,SP,IBIRAREMA
4109906,PR,ICARAIMA
3130101,MG,IGARAPE
2606903,PE,IGUARACI
3520442,SP,ILHA SOLTEIRA
4110300,PR,INAJA
3130804,MG,INGAI
3520806,SP,INUBIA PAULISTA
2404705,RN,IPANGUACU
1503457,PA,IPIXUNA DO PARA
4110656,PR,IRACEMA DO OESTE
2914307,BA,IRAMAIA
1301852,AM,IRANDUBA
4207809,SC,IRANI
3521606,SP,IRAPURU
2914406,BA,IRAQUARA
2914505,BA,IRARA
4110706,PR,IRATI
4207858,SC,IRATI
2204907,PI,ISAIAS COELHO
2506905,PB,ITABAIANA
3132008,MG,ITACAMBIRA
2915353,BA,ITAGUACU DA BAHIA
4208203,SC,ITAJAI
2915809,BA,ITAMBE
3302106,RJ,ITAOCARA
3302205,RJ,ITAPERUNA
5004502,MS,ITAPORA
1711100,TO,ITAPORA DO TOCANTINS
5004601,MS,ITAQUIRAI
4310702,RS,ITATIBA DO SUL
2916906,BA,ITIRUCU
3523909,SP,ITU
2917201,BA,ITUACU
2917300,BA,ITUBERA
3134103,MG,ITUETA
3134202,MG,ITUIUTABA
5211503,GO,ITUMBIARA
3134301,MG,ITUMIRIM
3524006,SP,ITUPEVA
4111407,PR,IVAI
2607901,PE,JABOATAO DOS GUARARAPES
4208708,SC,JACINTO MACHADO
4112009,PR,JAGUARIAIVA
2917904,BA,JANDAIRA
4112306,PR,JAPIRA
4208906,SC,JARAGUA DO SUL
2405603,RN,JARDIM DE PIRANHAS
2205250,PI,JARDIM DO MULATO
2405702,RN,JARDIM DO SERIDO
4112603,PR,JARDIM OLINDA
4208955,SC,JARDINOPOLIS
3525102,SP,JARDINOPOLIS
4311130,RS,JARI
3525201,SP,JARINU
1100114,RO,JARU
5211909,GO,JATAI
4112702,PR,JATAIZINHO
2608008,PE,JATAUBA
5005103,MS,JATEI
2307205,CE,JATI
2105450,MA,JATOBA
2608057,PE,JATOBA
2205276,PI,JATOBA DO PIAUI
3525300,SP,JAU
3136652,MG,JUATUBA
2307304,CE,JUAZEIRO DO NORTE
4112900,PR,JUNDIAI DO SUL
1503903,PA,JURUTI
5005202,MS,LADARIO
2704104,AL,LAGOA DA CANOA
4311270,RS,LAGOA DOS TRES CANTOS
4311429,RS,LAJEADO DO BUGRE
2919157,BA,LAPAO
3526506,SP,LAVINIA
3138401,MG,LEOPOLDINA
2307601,CE,LIMOEIRO DO NORTE
4311627,RS,LINDOLFO COLLOR
2919504,BA,LIVRAMENTO DE NOSSA SENHORA
2106201,MA,LUIS DOMINGUES
3302403,RJ,MACAE
4311700,RS,MACHADINHO
3139102,MG,MADRE DE DEUS DE MINAS
4210209,SC,MAJOR GERCINO
2920304,BA,MALHADA DE PEDRAS
4114302,PR,MANDIRITUBA
2920403,BA,MANOEL VITORINO
2920502,BA,MARACAS
4210506,SC,MARAVILHA
4114609,PR,MARECHAL CANDIDO RONDON
3203346,ES,MARECHAL FLORIANO
4210555,SC,MAREMA
2509107,PB,MARI
3139904,MG,MARIA DA FE
1712504,TO,MARIANOPOLIS DO TOCANTINS
3140506,MG,MARTINHO CAMPOS
2921005,BA,MATA DE SAO JOAO
3140902,MG,MATIPO
2705101,AL,MATRIZ DE CAMARAGIBE
4210803,SC,MELEIRO
2407609,RN,MESSIAS TARGINO
4312252,RS,MINAS DO LEAO
3529807,SP,MINEIROS DO TIETE
2609303,PE,MIRANDIBA
2106805,MA,MIRINZAL
5213400,GO,MOIPORA
2308500,CE,MOMBACA
4312351,RS,MONTAURI
4312385,RS,MONTE BELO DO SUL
3531704,SP,MONTEIRO LOBATO
2308906,CE,MORRINHOS
4312450,RS,MORRO REDONDO
4312617,RS,MUITOS CAPOES
2206696,PI,MURICI DOS PORTELAS
3144409,MG,NATERCIA
5214408,GO,NAZARIO
3532504,SP,NEVES PAULISTA
5214606,GO,NIQUELANDIA
2922656,BA,NORDESTINA
2206753,PI,NOSSA SENHORA DE NAZARE
5106216,MT,NOVA CANAA DO NORTE
4313037,RS,NOVA ESPERANCA DO SUL
4117107,PR,NOVA LONDRINA
1303106,AM,NOVA OLINDA DO NORTE
3145059,MG,NOVA PORTEIRINHA
5106257,MT,NOVA XAVANTINA
3533502,SP,NOVO HORIZONTE
2206951,PI,NOVO SANTO ANTONIO
1600501,AP,OIAPOQUE
2408409,RN,OLHO-D'AGUA DO BORGES
3145505,MG,OLIMPIO NORONHA
5215306,GO,ORIZONA
2609907,PE,OURICURI
5215405,GO,OURO VERDE DE GOIAS
5215603,GO,PADRE BERNARDO
5215652,GO,PALESTINA DE GOIAS
4313706,RS,PALMEIRA DAS MISSOES
3146750,MG,PALMOPOLIS
3147105,MG,PARA DE MINAS
1716109,TO,PARAISO DO TOCANTINS
3535903,SP,PARANAPUA
2408805,RN,PARAZINHO
2403251,RN,PARNAMIRIM
2207751,PI,PASSAGEM FRANCA DO PIAUI
2706505,AL,PASSO DE CAMARAGIBE
3148202,MG,PATROCINIO DO MURIAE
3536570,SP,PAULISTANIA
3148608,MG,PECANHA
2511103,PB,PEDRA LAVRADA
1716505,TO,PEDRO AFONSO
1716604,TO,PEIXE
1716653,TO,PEQUIZEIRO
4119004,PR,PEROLA D'OESTE
2611002,PE,PETROLANDIA
5216809,GO,PETROLINA DE GOIAS
3150208,MG,PIEDADE DE PONTE NOVA
3150307,MG,PIEDADE DO RIO GRANDE
3150406,MG,PIEDADE DOS GERAIS
4119103,PR,PIEN
2924405,BA,PILAO ARCADO
2706901,AL,PILAR
2511509,PB,PILAR
3537909,SP,PILAR DO SUL
2511608,PB,PILOES
2410009,RN,PILOES
2511707,PB,PILOEZINHOS
3150505,MG,PIMENTA
1100189,RO,PIMENTA BUENO
2208106,PI,PIMENTEIRAS
1101468,RO,PIMENTEIRAS DO OESTE
2924504,BA,PINDAI
3538006,SP,PINDAMONHANGABA
2108504,MA,PINDARE-MIRIM
2108900,MA,POCAO DE PEDRAS
3204252,ES,PONTO BELO
5218052,GO,PORTEIRAO
1718006,TO,PORTO ALEGRE DO TOCANTINS
1718204,TO,PORTO NACIONAL
2311231,CE,POTIRETAMA
1718303,TO,PRAIA NORTE
3153004,MG,PRATINHA
3153301,MG,PRESIDENTE KUBITSCHEK
2925758,BA,PRESIDENTE TANCREDO NEVES
1101476,RO,PRIMAVERA DE RONDONIA
4120804,PR,QUATRO BARRAS
4315354,RS,QUINZE DE NOVEMBRO
5218508,GO,QUIRINOPOLIS
2311355,CE,QUIXELO
4121356,PR,RANCHO ALEGRE D'OESTE
2512705,PB,REMIGIO
4315503,RS,RESTINGA SECA
2512788,PB,RIACHO DE SANTO ANTONIO
2926657,BA,RIBEIRAO DO LARGO
3154804,MG,RIO ACIMA
4214409,SC,RIO DAS ANTAS
4315552,RS,RIO DOS INDIOS
3155603,MG,RIO PARDO DE MINAS
1718758,TO,RIO SONO
5007406,MS,RIO VERDE DE MATO GROSSO
4316006,RS,ROLANTE
2109601,MA,ROSARIO
2311801,CE,RUSSAS
3544905,SP,SALES OLIVEIRA
3157104,MG,SALTO DA DIVISA
4316451,RS,SALTO DO JACUI
5219001,GO,SANCLERLANDIA
3545704,SP,SANTA ALBERTINA
2612471,PE,SANTA CRUZ DA BAIXA VERDE
3546306,SP,SANTA CRUZ DAS PALMEIRAS
5219308,GO,SANTA HELENA DE GOIAS
2806305,SE,SANTA LUZIA DO ITANHY
3158102,MG,SANTA MARIA DO SALTO
3159308,MG,SANTA RITA DE JACUTINGA
1718907,TO,SANTA ROSA DO TOCANTINS
5219605,GO,SANTA TEREZA DE GOIAS
4317301,RS,SANTA VITORIA DO PALMAR
4317103,RS,SANTANA DO LIVRAMENTO
2513653,PB,SANTAREM
4124103,PR,SANTO ANTONIO DA PLATINA
2928703,BA,SANTO ANTONIO DE JESUS
3160405,MG,SANTO ANTONIO DO MONTE
2209500,PI,SANTO INACIO DO PIAUI
2209559,PI,SAO BRAZ DO PIAUI
2513968,PB,SAO DOMINGOS DE POMBAL
1720150,TO,SAO FELIX DO TOCANTINS
4318101,RS,SAO FRANCISCO DE ASSIS
2412005,RN,SAO GONCALO DO AMARANTE
1400506,RR,SAO JOAO DA BALIZA
2209955,PI,SAO JOAO DA VARJOTA
3162575,MG,SAO JOAO DO MANTENINHA
3162922,MG,SAO JOAQUIM DE BICAS
2708402,AL,SAO JOSE DA TAPERA
2613503,PE,SAO JOSE DO BELMONTE
2514651,PB,SAO JOSE DO BREJO DO CRUZ
2210201,PI,SAO JOSE DO PIAUI
5107107,MT,SAO JOSE DOS QUATRO MARCOS
4125555,PR,SAO MANOEL DO PARANA
4125605,PR,SAO MATEUS DO SUL
1100320,RO,SAO MIGUEL DO GUAPORE
4217253,SC,SAO PEDRO DE ALCANTARA
3164308,MG,SAO ROQUE DE MINAS
3164506,MG,SAO SEBASTIAO DO MARANHAO
1720499,TO,SAO VALERIO DA NATIVIDADE
3165503,MG,SARDOA
3551306,SP,SEBASTIANOPOLIS DO SUL
2413102,RN,SENADOR ELOI DE SOUZA
3165909,MG,SENADOR MODESTINO GONCALVES
4320321,RS,SENADOR SALGADO FILHO
3166006,MG,SENHORA DE OLIVEIRA
2515609,PB,SERRA DA RAIZ
2613909,PE,SERRA TALHADA
2111789,MA,SERRANO DO MARANHAO
5220504,GO,SERRANOPOLIS
4126355,PR,SERRANOPOLIS DO IGUACU
3167004,MG,SERRANOS
2515906,PB,SERRARIA
2930501,BA,SERRINHA
2413508,RN,SERRINHA
2413557,RN,SERRINHA DOS PINTOS
2614006,PE,SERRITA
3167103,MG,SERRO
2930600,BA,SERROLANDIA
4126405,PR,SERTANEJA
2614105,PE,SERTANIA
4126504,PR,SERTANOPOLIS
4320503,RS,SERTAO
4320552,RS,SERTAO SANTANA
5107958,MT,TANGARA DA SERRA
2516508,PB,TAPEROA
3553708,SP,TAQUARITINGA
2112001,MA,TASSO FRAGOSO
2414100,RN,TENENTE ANANIAS
3554300,SP,TEODORO SAMPAIO
4321436,RS,TERRA DE AREIA
4217956,SC,TIGRINHOS
4321477,RS,TIRADENTES DO SUL
4321493,RS,TOROPI
2931806,BA,TREMEDAL
4321857,RS,TRES PALMEIRAS
4218400,SC,TREZE DE MAIO
2112233,MA,TRIZIDELA DO VALE
5221452,GO,TROMBAS
4218608,SC,TROMBUDO CENTRAL
4322186,RS,TUPANCI DO SUL
5221551,GO,TURVELANDIA
2932309,BA,UBATA
2414506,RN,UMARIZAL
4218855,SC,UNIAO DO OESTE
1304302,AM,URUCARA
5108352,MT,VALE DE SAO DOMINGOS
4219150,SC,VARGEM
3170651,MG,VARGEM GRANDE DO RIO PARDO
3170750,MG,VARJAO DE MINAS
3205069,ES,VENDA NOVA DO IMIGRANTE
4128559,PR,VERA CRUZ DO OESTE
2211506,PI,VERA MENDES
4322806,RS,VERANOPOLIS
3171154,MG,VERMELHO NOVO
2414902,RN,VICOSA
2211605,PI,VILA NOVA DO PIAUI
3556800,SP,VIRADOURO
2616407,PE,VITORIA DE SANTO ANTAO
4219507,SC,XANXERE
4320701,RS,SOBRADINHO
1400605,RR,SAO LUIZ
3100609,MG,AGUA BOA
4203808,SC,CANOINHAS
2403509,RN,ESPIRITO SANTO
3127388,MG,GOIANA
2606200,PE,GOIANA
5208905,GO,GOIAS
2928059,BA,SANTA LUZIA
2110005,MA,SANTA LUZIA
2513406,PB,SANTA LUZIA
2110609,MA,SAO BERNARDO
4216008,SC,SAO CARLOS
2515930,PB,SERTAOZINHO
3170008,MG,UBAI
5108600,MT,VILA RICA
